project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp,historical_obs_count,avg_progress_historical,progress_trend,cost_increase_rate,target_next_progress,target_next_expenditure,target_progress_change
702627,11,2026-02,Patna Metro Rail Project,Patna Metro Rail Corporation Ltd. [PMRCL] N28000148,702627,Ministry of Housing & Urban Affairs,Urban Public Transport,Bihar,02/2019,02/2024,06/2027,13365.77,13365.8,4984.26,49.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.847891,5,44.827999999999996,7.93,0.0,49.79,5068.37,0.7899999999999991
617207,11,2026-02,Delhi Metro Rail Phase-IV [2 Corridors],Delhi Metro Rail Corporation Limited [DMRC] -,617207,Ministry of Housing & Urban Affairs,Urban Public Transport,Delhi,03/2024,03/2029,,8399.81,8399.81,75.11,1.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.848049,5,0.0,0.0,0.0,2.12,89.43,1.12
619031,8,2026-02,Delhi Metro Rail Phase V A,Delhi Metro Rail Corporation Limited [DMRC] -,619031,Ministry of Housing & Urban Affairs,Urban Public Transport,Delhi,01/2026,12/2028,,12014.91,12014.9,2.29,0.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.848203,1,,,,0.0,17.31,0.0
702632,11,2026-02,DMRTS Phase - IV [3 Priority Corridors],Delhi Metro Rail Corporation Limited [DMRC] N28000135,702632,Ministry of Housing & Urban Affairs,Urban Public Transport,Delhi,07/2019,03/2025,12/2026,24948.65,24948.7,19130.72,78.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.848360,5,71.8,7.0,0.0,79.57,20109.66,1.5699999999999932
702630,11,2026-02,Surat Metro Rail Project,Gujarat Metro Rail Corporation Limited [GMRCL] N28000138,702630,Ministry of Housing & Urban Affairs,Urban Public Transport,Gujarat,03/2019,03/2024,06/2026,12020.32,12020.3,8561.27,77.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.848515,5,72.4,8.0,0.0,78.8,8898.74,1.7999999999999972
702639,8,2026-02,Ahmedabad Metro Rail Project [Phase-I],Gujarat Metro Rail Corporation Limited [GMRCL] N28000122,702639,Ministry of Housing & Urban Affairs,Urban Public Transport,Gujarat,11/2014,03/2018,01/2026,10773.0,12924.5,12337.23,99.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.848821,5,99.06800000000001,-0.3400000000000034,0.0,99.99,12410.84,0.9899999999999949
619022,8,2026-02,"Metro connectivity from Millennium City Centre to Cyber City with Spur to Dwarka Expressway, Gurugram.",Gurugram Metro Rail Limited [GMRL] -,619022,Ministry of Housing & Urban Affairs,Urban Public Transport,Haryana,07/2023,07/2027,,5452.72,5452.72,92.12,0.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.848992,1,,,,0.0,92.12,0.0
702635,11,2026-02,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail N28000058,702635,Ministry of Housing & Urban Affairs,Urban Public Transport,Karnataka,02/2014,03/2021,09/2026,26405.14,30695.1,29752.97,95.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.849295,5,94.6,1.0,0.0,95.4,29782.97,0.4000000000000057
702665,11,2026-02,Construction Bangalore Metro Rail Project Phase-2A & 2B,Bengaluru Metro Rail N28000151,702665,Ministry of Housing & Urban Affairs,Urban Public Transport,Karnataka,06/2021,06/2026,06/2026,14788.1,14788.1,9673.18,63.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.849567,5,57.2,8.0,0.0,64.0,10341.33,1.0
702664,11,2026-02,Kochi Metro Rail Phase 2 Development Project,CSPCC Projects N28000158,702664,Ministry of Housing & Urban Affairs,Urban Public Transport,Kerala,11/2022,11/2026,11/2026,1957.05,1957.05,596.83,28.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.849726,5,18.8,17.0,0.0,30.85,641.83,2.8500000000000014
702625,13,2026-02,Bhopal Metro Rail Project,Madhya Pradesh Metro Rail Co Limited [MPMRCL] N28000124,702625,Ministry of Housing & Urban Affairs,Urban Public Transport,Madhya Pradesh,11/2018,11/2022,06/2028,6941.4,6941.4,4048.28,55.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.849871,7,47.285714285714285,10.0,0.0,57.85,4250.95,2.8500000000000014
702626,13,2026-02,Indore Metro Rail Project,Madhya Pradesh Metro Rail Co Limited [MPMRCL] N28000125,702626,Ministry of Housing & Urban Affairs,Urban Public Transport,Madhya Pradesh,11/2018,11/2022,12/2028,7500.8,7500.8,4643.52,62.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.850026,7,56.857142857142854,6.0,0.0,63.65,4866.16,1.6499999999999986
617225,13,2026-02,PCMC To Nigdi- Extension Of North South Corridor Of Phase-1,Maharashtra Metro Rail Corporation Limited [MMRCL] N28000157,617225,Ministry of Housing & Urban Affairs,Urban Public Transport,Maharashtra,10/2023,01/2027,,910.18,910.18,231.75,37.0,FlashReport_February_2026_page77_table1.csv,77,2026-08-28T21:13:49.850183,7,26.714285714285715,14.0,0.0,40.04,263.93,3.039999999999999
617226,13,2026-02,Pune Metro Phase-1 Extension line towards south from Swargate to Katraj,Maharashtra Metro Rail Corporation Limited [MMRCL] N28000160,617226,,,Maharashtra,09/2024,03/2029,,2954.53,2954.53,27.93,4.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.852363,7,3.4285714285714284,1.0,0.0,5.09,45.69,1.0899999999999999
617327,12,2026-02,Thane Integral Ring Metro Rail Project,Maharashtra Metro Rail Corporation Limited [MMRCL] -,617327,,,Maharashtra,09/2024,09/2029,,12200.1,12200.1,9.61,6.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.852528,5,4.25,2.0,0.0,7.26,79.3,1.2599999999999998
618971,10,2026-02,Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor 2B Ramwadi to Wagholi/Vitthalwadi,Maharashtra Metro Rail Corporation Limited [MMRCL] -,618971,,,Maharashtra,07/2025,07/2029,,3626.24,3626.24,1.42,1.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.852692,3,0.0,0.0,0.0,1.09,2.19,0.09000000000000008
618985,9,2026-02,Pune Metro Rail Project Phase-2 Line-4 Kharadi to Khadakwasla with Spur Line 4A Nal Stop - Warje - Manikbaug,Maharashtra Metro Rail Corporation Limited [MMRCL] -,618985,,,Maharashtra,12/2025,12/2030,,9857.85,9857.85,1.34,0.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.852853,2,0.0,0,0.0,0.45,2.97,0.45
701745,13,2026-02,New Suburba Station Development Project,ministry of housing and urban affairs -,701745,,,Maharashtra,04/2018,07/2022,,262.76,262.76,17.62,6.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.852988,7,6.0,0.0,0.0,6.0,17.62,0.0
701991,13,2026-02,Kalyan Station Precinct Imporvement Project,ministry of housing and urban affairs -,701991,,,Maharashtra,04/2018,07/2023,,600.0,600.0,272.42,70.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.853152,7,60.0,70.0,0.0,70.0,272.42,0.0
702637,13,2026-02,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC] N28000086,702637,,,Maharashtra,07/2013,03/2023,08/2025,23136.0,37276.0,32923.46,97.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.853288,7,95.11428571428571,5.099999999999994,0.5569292456770529,97.76,33308.88,0.7600000000000051
702658,13,2026-02,Nagpur Metro Rail Phase II Development Project,Maharashtra Metro Rail Corporation Limited [MMRCL] N28000155,702658,,,Maharashtra,12/2022,12/2027,,6708.0,6708.0,1595.79,34.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.853424,7,28.285714285714285,9.0,0.0,36.76,1876.99,2.759999999999998
617206,13,2026-02,Delhi Metro Rail Phase-IV [Rithala - Kundli Corridor],Delhi Metro Rail Corporation Limited [DMRC] -,617206,,,"Multi-States (Delhi, Haryana)",01/2025,01/2029,,6230.99,6230.99,72.72,0.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.853571,7,0.0,0.0,0.0,0.0,72.89,0.0
702668,11,2026-02,Chennai Metro Rail Phase-II Development Project,Chennai Metro Rail Limited [CMRL] -,702668,,,Tamil Nadu,10/2024,08/2029,,63246.0,63246.0,31451.38,49.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.853861,5,37.6,48.0,0.0,51.86,32503.4,2.8599999999999994
619052,8,2026-02,LUCKNOW METRO RAIL PROJECT PHASE-1B EAST WEST CORRIDOR,Uttar Pradesh metro rail corporation [UPMRC] -,619052,,,Uttar Pradesh,09/2025,04/2031,,5801.05,5801.05,0.0,0.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.854014,1,,,,0.0,0.0,0.0
702628,13,2026-02,Kanpur Metro Rail Project,Uttar Pradesh metro rail corporation [UPMRC] N28000144,702628,,,Uttar Pradesh,05/2019,05/2024,03/2027,11076.48,11076.5,9095.8,80.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.854146,7,75.28571428571429,6.0,0.0,80.5,9098.65,0.5
702629,13,2026-02,Agra Metro Rail Project,Uttar Pradesh metro rail corporation [UPMRC] N28000145,702629,,,Uttar Pradesh,05/2019,05/2024,06/2027,8379.62,8379.62,6068.28,68.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.854268,7,63.0,10.0,0.0,68.6,6069.78,0.5999999999999943
702674,12,2026-02,"ESR - 8 nos., distribution system - 216 Km, new house service connections - 38760 nos. upgrading of feeder mains, pumping station etc. - Phase II",Ministry of Housing & Urban Affairs -,702674,Waste & Water,,Andhra Pradesh,02/2017,03/2023,03/2026,172.22,172.22,88.86,82.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.854681,6,82.0,0.0,0.0,82.0,88.86,0.0
702699,12,2026-02,Muzaffarpur Storm Water Drainage Phase-I Project,Ministry of Housing & Urban Affairs -,702699,Waste & Water,,Bihar,11/2016,10/2023,03/2026,158.78,158.78,93.35,84.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.854915,6,77.83333333333333,33.0,0.0,84.0,93.35,0.0
702355,10,2026-02,Storm water drainag Development Project,ministry of housing and urban affairs -,702355,Waste & Water,,Dadra & Nagar Haveli and Daman & Diu,08/2020,03/2024,,210.0,210.0,0.0,20.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.855090,7,17.142857142857142,20.0,0.0,20.0,0.0,0.0
702734,12,2026-02,Sewerage Management Scheme Part-3 Implementation,Ministry of Housing & Urban Affairs -,702734,Waste & Water,,Haryana,03/2017,09/2023,03/2026,278.01,278.01,218.89,88.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.855509,6,88.0,0.0,0.0,88.0,228.49,0.0
702741,12,2026-02,Dhanbad Water Supply Infrastructure Project,Ministry of Housing & Urban Affairs -,702741,Waste & Water,,Jharkhand,02/2017,03/2023,03/2026,216.55,216.55,129.16,75.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.855797,6,73.0,2.0,0.0,76.0,129.16,1.0
702742,12,2026-02,SAAP-3 Water Supply Infrastructure SAAP-3 Project,Ministry of Housing & Urban Affairs -,702742,Waste & Water,,Jharkhand,02/2017,10/2023,03/2026,159.31,159.31,87.5,66.0,FlashReport_February_2026_page78_table1.csv,78,2026-08-28T21:13:49.855934,6,65.5,1.0,0.0,67.0,87.5,1.0
702746,12,2026-02,Augmentation and Strenghthning of Urban Water Supply Phase 1 - SAAP 3,Ministry of Housing & Urban Affairs -,702746,,,Jharkhand,02/2017,03/2023,03/2026,278.28,278.28,186.5,80.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.858340,6,78.5,1.0,0.0,81.0,186.5,1.0
702760,12,2026-02,Belgavi Improvement in Sewerage System Project,Ministry of Housing & Urban Affairs -,702760,,,Karnataka,12/2015,07/2023,03/2026,162.73,162.73,85.71,80.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.858741,6,80.0,0.0,0.0,80.0,79.5,0.0
702793,12,2026-02,Indore Water Supply Infrastructure Project,Ministry of Housing & Urban Affairs -,702793,,,Madhya Pradesh,12/2016,03/2023,03/2026,287.17,287.17,252.5,99.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.859048,6,99.0,0.0,0.0,99.0,252.5,0.0
702808,12,2026-02,Satna Sewerage Management and Treatment Infrastructure Project,Ministry of Housing & Urban Affairs -,702808,,,Madhya Pradesh,11/2015,03/2024,03/2026,191.56,215.89,192.79,91.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.859371,6,87.0,4.0,0.12700981415744406,95.0,200.32,4.0
702810,12,2026-02,Singrauli Sewerage Management and Treatment Infrastructure Project,Ministry of Housing & Urban Affairs -,702810,,,Madhya Pradesh,05/2016,03/2023,03/2026,402.01,438.1,357.68,90.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.859534,6,90.0,0.0,0.08977388622173586,90.0,357.68,0.0
702833,12,2026-02,Kalyan-Dombivali Water Supply Infrastructure Project,Ministry of Housing & Urban Affairs -,702833,,,Maharashtra,07/2016,10/2023,06/2026,194.2,194.2,136.56,75.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.859673,6,71.66666666666667,5.0,0.0,75.0,136.56,0.0
702840,9,2026-02,Mira-Bhayandar Water Supply Infrastructure Project,Ministry of Housing & Urban Affairs -,702840,,,Maharashtra,11/2016,03/2023,03/2026,204.55,204.55,186.13,99.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.859805,6,99.0,0.0,0.0,99.0,186.13,0.0
702851,11,2026-02,Pune Water Supply Infrastructure Project,Ministry of Housing & Urban Affairs -,702851,,,Maharashtra,03/2017,03/2023,03/2026,235.95,235.95,220.77,95.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.859954,6,93.0,3.0,0.0,95.0,220.77,0.0
702854,9,2026-02,Solapur Sewerage Management Infrastructure Project,Ministry of Housing & Urban Affairs -,702854,,,Maharashtra,03/2017,03/2023,03/2026,180.24,180.24,172.22,98.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.860108,6,92.16666666666667,7.0,0.0,98.0,172.22,0.0
703021,12,2026-02,Jalandhar Water Supply Infrastructure Project,Ministry of Housing & Urban Affairs -,703021,,,Punjab,11/2016,08/2023,03/2026,258.53,266.64,161.02,58.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.860261,6,58.0,0.0,0.03136966696321516,58.0,161.02,0.0
703057,12,2026-02,Patiala Water Supply Infrastructure Part-2 Project,Ministry of Housing & Urban Affairs -,703057,,,Punjab,11/2016,10/2023,03/2026,287.0,287.0,213.64,99.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.860413,6,86.5,25.0,0.0,99.0,213.64,0.0
702949,12,2026-02,Jhansi Water Supply Infrastructure Phase-II Project,Ministry of Housing & Urban Affairs -,702949,,,Uttar Pradesh,03/2017,07/2023,03/2026,561.74,561.74,485.91,93.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.860566,6,93.5,-7.0,0.0,93.0,485.91,0.0
617280,13,2026-02,"Construction of Basement + Ground Floor+ 10 Storeyed building for State of the Art Director General, GSI Building at plot No.GN-40, Sector-V, Salt Lake, Kolkata",Central Public Works Department [CPWD] N10000015,617280,Ministry of Mines,Construction,West Bengal,04/2019,08/2026,,255.37,255.37,96.26,53.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.860833,7,49.142857142857146,17.0,0.0,64.0,98.92,11.0
400426,13,2026-02,Expansion of Malanjkhand Copper Project,Hindustan Copper Limited [HCL] -,400426,Ministry of Mines,Metals & Mining,Madhya Pradesh,09/2011,04/2020,04/2026,1856.36,1856.36,959.13,83.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.861040,7,81.0,4.0,0.0,84.48,962.65,1.480000000000004
400141,13,2026-02,Expansion of Alumina Refinery Plant with addition of 5th Stream having capacity enhancement of 1.0 Million Tonee Per Annum,National Aluminium Company Limited [NALCO] -,400141,Ministry of Mines,Metals & Mining,Odisha,04/2017,12/2022,06/2026,4103.0,5677.4,4640.29,82.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.861246,7,78.0,6.0,0.0,92.1,4840.66,10.099999999999994
400299,13,2026-02,Pottangi Bauxite Mines Project,National Aluminium Company Limited [NALCO] -,400299,Ministry of Mines,Metals & Mining,Odisha,05/2018,03/2025,05/2026,1381.0,1960.77,769.97,51.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.861398,7,51.0,0.0,0.0,52.0,770.08,1.0
709831,13,2026-02,SOURCING OF BAUXITE ARRANGEMENT FOR 5TH STREAM ALUMINA REFINERY FROM SOUTH BLOCK MINING LEASE OF PANCHPATMAILI MINES,National Aluminium Company Limited [NALCO] N10000013,709831,Ministry of Mines,Metals & Mining,Odisha,11/2017,05/2025,06/2026,483.0,483.0,432.66,91.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.861742,7,90.42857142857143,1.0,0.0,92.05,446.12,1.0499999999999972
709832,13,2026-02,25.5 MW WIND POWER PROJECT AT KAYATHAR IN TAMILNADU,National Aluminium Company Limited [NALCO] N10000014,709832,Ministry of Mines,Metals & Mining,Tamil Nadu,09/2017,03/2025,03/2026,166.0,166.0,135.0,66.0,FlashReport_February_2026_page79_table1.csv,79,2026-08-28T21:13:49.861897,7,65.28571428571429,1.0,0.0,66.73,135.0,0.730000000000004
613008,13,2026-02,Construction of Permanent Campus of Central Tribal University of Andhra Pradesh Phase-1,Central Tribal University of Andhra Pradesh -,613008,Department of Higher Education,Education,Andhra Pradesh,09/2019,06/2027,,305.0,305.0,62.71,41.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.864918,7,30.714285714285715,16.0,0.0,42.0,63.37,1.0
606013,13,2026-02,Additional Campus of NITPatna,NIT Patna -,606013,Department of Higher Education,Education,Bihar,07/2022,07/2024,01/2026,499.21,499.21,449.39,98.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.865420,7,95.71428571428571,6.0,0.0,98.2,449.39,0.20000000000000284
617877,10,2026-02,Phase B of Construction of Permanent Campus of IIT Bhilai,"Indian Institute of Technology, Bhilai -",617877,Department of Higher Education,Education,Chhattisgarh,05/2025,10/2028,,1188.97,1188.97,0.0,0.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.865655,3,0.0,0.0,0.0,0.0,0.0,0.0
612851,12,2026-02,"Phase 1B - Construction of Academic Block, Hostel, Residential Tower, Directors Residence and External Development works at National Institute of Technology, Delhi Campus on Engineering, Procurement and Construction basis",National Institute of Technology Delhi -,612851,Department of Higher Education,Education,Delhi,09/2009,09/2025,01/2026,333.49,336.42,311.65,99.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.865883,7,94.42857142857143,10.0,0.008785870640798844,,,
616886,12,2026-02,Delhi University Eastern Campus at Surajmal Vihar,Delhi University -,616886,Department of Higher Education,Education,Delhi,09/2024,10/2026,,373.0,373.0,27.63,10.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.866039,7,14.428571428571429,-5.0,0.0,,,
612916,12,2026-02,"Construction of permanent campus of Central University of Gujarat at Village kundhela, Dist. Vadodara, Gujarat.",Central University of Gujarat -,612916,Department of Higher Education,Education,Gujarat,12/2020,03/2025,03/2026,490.63,490.63,323.98,84.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.866221,7,79.85714285714286,7.0,0.0,,,
602099,12,2026-02,Establishment of Permanent campus Phase 1 of IIM Sirmaur,"Indian Institute of Management, Sirmaur N42000008",602099,Department of Higher Education,Education,Himachal Pradesh,09/2018,10/2023,04/2026,392.51,454.78,332.11,96.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.866384,7,93.42857142857143,3.0,0.0,,,
612128,12,2026-02,Hostel blocks & dining hall block,"Indian Institute of Technology, Mandi -",612128,Department of Higher Education,Education,Himachal Pradesh,03/2023,03/2026,03/2026,166.66,166.66,116.18,80.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.866538,7,70.71428571428571,20.0,0.0,,,
612894,12,2026-02,"Construction of Permanent Campus of Central University of Himachal Pradesh at Dehra, District - Kangra, [H.P.] on Engineering. Procurement and Construction [EPC Mode 1] Basis.","Central University, Himachal Pradesh N42000011",612894,Department of Higher Education,Education,Himachal Pradesh,03/2021,11/2024,03/2026,251.98,300.45,223.21,85.0,FlashReport_February_2026_page80_table1.csv,80,2026-08-28T21:13:49.866737,7,80.28571428571429,6.0,0.0,,,
